134408	11469	en	J. P. Donleavy	A Singular Man	-	-	-	-	-	Grove/Atlantic, Inc.	CBUSCEGAL007UL0W	-	-	2007-12-01
67974	7121	en	Morrell, David	Fireflies: A Father's Classic Tale of Love and Loss	-	-	-	-	-	Morrell Enterprises Inc.	d5ecd79e-c1b2-44b1-acc3-f7ece6e0a698	-	calibre (0.7.18) [http://calibre-ebook.com]	2010-09-13T06:00:00+00:00
117636	9598	en	Danielle Ganek	The Summer We Read Gatsby	-	-	-	Copyright © Danielle Ganek, 2010	-	Penguin USA, Inc.	21b01913-6fcd-4baf-af89-31ec26f3c9f6	-	-	2010-03-10
168461	8590	en	O'Clare, Lorie	Strong, Sleek And Sinful	-	-	-	-	-	St. Martin's Paperbacks	5cbe9fe0-e17e-4683-8a59-b0e50c888506	-	calibre (0.7.22) [http://calibre-ebook.com]	2010-04-01T04:00:00+00:00
169011	12113	en	Paretsky Sara	Body Work	-	mystery	-	-	-	PENGUIN group	9781101442487	-	calibre (0.7.24) [http://calibre-ebook.com]	-
128514	8246	en	Brock Clarke	An Arsonist's Guide to Writers' Homes in New England: A Novel	-	Arson	-	-	-	Algonquin Books	9781565125513	-	calibre (0.7.35) [http://calibre-ebook.com]	2007-08-07T04:00:00+00:00
53237	5233	en	Julia Child	Julia's Kitchen Wisdom	-	-	-	Copyright Â© 2000 by Julia Child	-	Knopf Doubleday Publishing Group	978-0-307-59353-5	-	-	2000
126427	15680	en	Sam Kean	The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements	-	Chemistry - Inorganic	-	-	-	Little, Brown and Company	9780316051644	-	calibre (0.7.14) [http://calibre-ebook.com]	2010-07-12T07:00:00+00:00
119203	8477	en	Jon Clinch	Kings of the Earth	-	-	-	Copyright © 2010 by Jon Clinch	-	Random House Publishing Group	978-1-58836-991-8	-	-	2010
123962	10549	en	Janice Y.K. Lee	The Piano Teacher	-	-	-	NONE	-	Penguin USA, Inc.	9781440656309	-	-	NONE
124263	10298	en	Gregory A. Freeman	The Forgotten 500	-	-	-	NONE	-	Penguin USA, Inc.	9781101032343	-	-	NONE
112453	10314	en	Gregory Funaro	The Sculptor	-	-	-	Copyright © 2010 Gregory Funaro	-	Kensington	978-0-7860-2419-3	-	Gregory Funaro	2010
153796	10584	en	Homer	Odyssey (Barnes & Noble Classics Series)	-	-	-	NONE	-	Barnes&Noble	9781411432833	-	-	NONE
49975	5772	en	Mathias Malzieu	The Boy with the Cuckoo-Clock Heart	-	-	-	-	-	Random House Publishing Group	-	-	-	06/08/2009
147035	12114	en	David Hewson	The Dante Killings	-	-	-	Copyright © 2008 by David Hewson	-	Random House Publishing Group	978-0-440-33830-7	-	-	2010-09-28
181605	12453	en	Norris Church Mailer	A Ticket to the Circus	-	-	-	Copyright © 2010 by Norris Church Mailer	-	Random House Publishing Group	978-1-58836-979-6	-	-	2010
229149	10307	en	Arthur Golden	Memoirs of a Geisha	-	Fiction	-	Arthur Golden	-	Knopf Doubleday Publishing Group	9780375406782	ePub	-	2009-06-10
116289	12307	en	Stephanie Barron	Jane and the Madness of Lord Byron	-	-	-	Copyright © 2010 by Stephanie Barron	-	Random House Publishing Group	978-0-553-90780-3	-	-	2010-09-28
73375	9321	en	Michael Pollan	In Defense of Food: An Eater's Manifesto	-	Nutrition	-	Copyright © Michael Pollan, 2008	-	Thorndike Press	9781410405371	-	calibre (0.7.14) [http://calibre-ebook.com]	2008-03-15T07:00:00+00:00
97150	12017	en	Michael Pollan	The botany of desire: a plant's-eye view of the world	-	Horticulture	-	-	-	Random House, Inc.	9780375760396	-	calibre (0.7.14) [http://calibre-ebook.com]	2002-05-27T07:00:00+00:00
174141	14933	en	James Rollins	Map of Bones	-	-	-	© 2005 by Jim Czajkowski.	-	HarperCollins	9780061792687	-	-	2005-01-01
158838	7952	en	Cameron Newham	Learning the bash Shell, 3rd Edition	-	COMPUTERS / Operating Systems / UNIX	-	Copyright © 2009 O'Reilly Media, Inc.	-	O'Reilly Media	urn:isbn:9780596158965	-	-	2009-02-09T00:00:00+00:00
107196	9984	en	Acker, Rick	When The Devil Whistles	-	-	-	-	-	Abingdon Press	7c707e3c-38a6-4134-b15d-b83ad9624266	-	calibre (0.7.29) [http://calibre-ebook.com]	2010-08-31T18:30:00+00:00
326310	14068	en	W. Curtis Preston	Backup & Recovery	-	COMPUTERS / System Administration / Storage & Retrieval	-	Copyright © 2009 O'Reilly Media, Inc.	-	O'Reilly Media	urn:isbn:9780596159047	-	-	2009-02-09T00:00:00+00:00
31731	3838	en	Astro Boy (source)	Tracey West	-	-	-	NONE	-	Penguin USA, Inc.	0811615f-8df2-465b-8308-f800e0c0cce1	-	calibre (0.7.16) [http://calibre-ebook.com]	2010-09-14T04:00:00+00:00
118092	8816	en	Jones, Sadie	Small Wars: A Novel	-	Fiction - General	-	Copyright © 2010 by Sadie Jones.	-	HarperCollins	2c41510f-4fea-4b09-a72d-29fdead99ddd	-	calibre (0.7.12) [http://calibre-ebook.com]	2010-02-01T06:00:00+00:00
113892	12293	en	Forsyth, Frederick	The Cobra	-	-	-	Copyright © 2010 by Frederick Forsyth	-	Putnam Adult	9781101442470	-	-	2010-06-21
155251	12612	en	Frederick Forsyth	The Day of the Jackal	-	-	-	-	-	Random House Group Limited	-	-	-	1995-06-15
56171	7375	en	Frederick Forsyth	The Phantom Of Manhattan (1999)	-	Frederick Forsyth	-	-	-	Bantam Books	9780593045107	-	calibre (0.7.20) [http://calibre-ebook.com]	1999-09-22T23:00:00+00:00
133954	10938	en	Susanna Daniel	Stiltsville	-	-	-	-	-	HarperCollins	urn:uuid:cc6391af-118f-1bb0-8153-043b8f63996c	-	-	2010-06-02
250065	18243	en	John C. McManus	Grunts	-	-	-	Copyright © John C. McManus, 2010	-	Penguin USA, Inc.	9781101189177	-	-	2010-06-24
190271	9100	en	Henning Mankell	The Fifth Woman	-	-	-	-	-	Random House Publishing Group	-	-	-	22/01/2009
164114	8940	en	Henning Mankell	Sidetracked	-	-	-	-	-	Random House Publishing Group	-	-	-	11/27/2009
75782	6872	en	Diane Burke	Midnight Caller	-	-	-	Copyright © 2010 by Diane Burke	-	Steeple Hill	978-1-4268-5067-7	-	Diane Burke	2010
108242	9915	en	Connor Kostick	Epic	-	-	-	NONE	-	Penguin USA, Inc.	9781101176535	-	-	NONE
91332	14451	en	Mark Collins Jenkins	Vampire Forensics	-	-	-	Copyright © 2009 Mark Collins Jenkins.	-	National Geographic Society	978-1-4262-0666-5	-	Mark Collins Jenkins	2009
124748	12429	en	David Stone	The Skorpion Directive	-	-	-	Copyright © 2010 by DavidStoneBooks	-	Penguin USA, Inc.	9781101187180	-	-	2010-03-11
80714	5409	en	Nancy Baggett	Kneadlessly Simple: Fabulous, Fuss-Free, No-Knead Breads	-	Cooking	-	-	-	Wiley	9780470767580	-	calibre (0.7.10) [http://calibre-ebook.com]	2010-03-15T06:00:00+00:00
168963	16012	en	Michael Capuzzo	The Murder Room	-	-	-	Copyright © 2010 by Michael Capuzzo	-	Penguin Group (USA), Inc.	9781101458952	-	-	2010-07-26
127320	9504	en	Joyce Lamb	Cold Midnight	-	-	-	NONE	-	Penguin USA, Inc.	9781101108833	-	-	NONE
124956	13333	en	Michael Swanwick	The Dog Said Bow-Wow	-	Fantasy	-	-	-	Tachyon Publications	9781892391520	-	calibre (0.7.33) [http://calibre-ebook.com]	2007-09-01T07:31:02.089000+00:00
213143	14012	en	Wolfgang Barth; Wolfgang Barth	Nagios: System and Network Monitoring, 2nd Edition	-	COMPUTERS / Networking / Local Area Networks (LANs)	-	Copyright © 2009 	-	No Starch Press	urn:isbn:9781593272296	-	-	2009-08-19T23:00:00+00:00
31558	4496	en	Henry Cole	A Nest for Celeste	-	-	-	Copyright © 2010 by Henry Cole	-	HarperCollins	978-0-06-199200-1	-	Henry Cole	2010
9866	2393	en	Steve Berry	The Balkan Escape (Short Story)	-	-	-	-	-	Ballantine Books	29e332de-37a9-4fa6-9e8b-a8908be6988a	-	calibre (0.7.28) [http://calibre-ebook.com]	2010-09-13T04:00:00+00:00
168351	14970	en	Steve Berry	The Charlemagne Pursuit	-	-	-	Copyright © 2008 by Steve Berry	-	Ballantine Group	9780345509635	-	calibre (0.7.28) [http://calibre-ebook.com]	2008-11-26T06:00:00+00:00
9866	2393	en	Steve Berry	The Balkan Escape (Short Story)	-	-	-	-	-	Ballantine Books	0d195419-e102-4b50-8a8c-96a10816ca5b	-	calibre (0.7.18) [http://calibre-ebook.com]	2010-09-13T04:00:00+00:00
151661	10366	en	Robin Burcell	The Bone Chamber	-	-	-	Copyright © 2010 by Robin Burcell	-	HarperCollins	978-0-06-196607-1	-	Robin Burcell	2010
48399	8464	en	Mark Doty	Fire to Fire	-	-	-	-	-	HarperCollins e-books	28fe90b9-81e0-4025-9453-a76793a42721	-	calibre (0.7.17) [http://calibre-ebook.com]	2008-03-11T05:00:00+00:00
176763	13247	en	Robinson, Patrick	To The Death	-	-	-	-	-	Perseus Book Group	9780786721511	-	calibre (0.7.9) [http://calibre-ebook.com]	2008-08-05T04:00:00+00:00
54434	7443	en	Gail Caldwell	Let's Take the Long Way Home	-	-	-	Copyright © 2010 by Gail Caldwell	-	Random House Publishing Group	978-1-58836-989-5	-	-	2010
25581	4486	en	Blake Crouch	Bad Girl	-	-	-	-	-	Amazon Digital Service	86dfea99-fbe7-4f10-95db-68028c069e53	-	calibre (0.7.19) [http://calibre-ebook.com]	2010-04-05T04:00:00+00:00
90831	9499	en	Blake Crouch	Desert Places: a Novel of Terror	-	-	-	-	-	New York : St. Martin's Minotaur, 2004.	9780312286446	-	calibre (0.7.12) [http://calibre-ebook.com]	2004-12-23T05:00:00+00:00
193426	15868	en	Ted Bell	Warlord	-	-	-	-	-	Harper Collins, Inc.	83d58688-843c-4ce7-8905-00073a7afa8b	-	calibre (0.7.18) [http://calibre-ebook.com]	2010-09-14T04:00:00+00:00
116976	8688	en	McGee, Chaz	Angel Interrupted	-	-	-	Copyright © 2010 by Katy Munger.	-	PENGUIN group	9781101189115	-	-	2010-07-26
112626	8930	en	McGee, Chaz	Desolate Angel	-	-	-	NONE	-	PENGUIN group	9781101082034	-	-	NONE
145104	15021	en	Dan White	The Cactus Eaters	-	-	-	© 2008 by Dan White.	-	HarperCollins	9780061739859	-	-	2008
111374	7141	en	Olson, Karen E.	Driven to Ink	-	-	-	Copyright © Karen E. Olson, 2010	-	NAL	9781101442890	-	-	2010-07-26
124866	10122	en	Lauren Kate	Torment	-	-	-	Copyright © 2010 by Tinderbox Books, LLC and Lauren Kate	-	Random House Children's Books	978-0-375-89717-7	-	-	2010-09-28
123401	12641	en	Ali Eteraz	Children of Dust	-	-	-	Copyright © 2009 by Ali Eteraz.	-	HarperCollins	978-0-06-201515-0	-	Ali Eteraz	2009
132516	11101	en	Knight, Angela	Burning Up	-	-	-	-	-	PENGUIN group	4cbb1ac3-36a7-45fa-9be6-26e08f0f84ef	-	calibre (0.6.8) [http://calibre.kovidgoyal.net]	-
115039	10685	en	Alexandra Sokoloff	Book of Shadows	-	Fiction	-	-	-	Macmillan	9780312384715	-	calibre (0.7.33) [http://calibre-ebook.com]	2010-06-08T20:22:15.676000+00:00
136338	10878	en	Alexandra Sokoloff	The Unseen	-	Fiction	-	-	-	Macmillan	9780312384708	-	calibre (0.7.33) [http://calibre-ebook.com]	2009-05-26T20:22:27.613000+00:00
112643	10777	en	Jack Chalker	Well of Souls 3 - Quest for the Well of Souls	-	Unknown	-	-	-	Baen Publishing Enterprises	d7264d0a-f0be-4181-814a-5d7a180c5823	-	calibre (0.7.35) [http://calibre-ebook.com]	2010-12-25T15:54:39.906000+00:00
103321	10019	en	White, Mark D.	Batman and Philosophy	-	-	-	-	-	Wiley	9780470532799	-	calibre (0.7.8) [http://calibre-ebook.com]	2009-05-04T05:00:00+00:00
107127	7800	en	Robert Oerter	The Theory of Almost Everything	-	-	-	NONE	-	Penguin USA, Inc.	9781101126745	-	-	-
97639	7579	en	John Green	Will Grayson, Will Grayson	-	-	-	Copyright © 2010 by John Green and David Levithan	-	Penguin USA, Inc.	eaa96f6c-24d1-42be-aa0a-a191b37c7b95	-	-	2010-01-01
167208	12686	en	Douglas, Kate	Nocturnal	-	-	-	-	-	Zebra Books	1d66e9b5-d974-45b7-a820-48852adf5af2	-	calibre (0.7.17) [http://calibre-ebook.com]	2010-09-01T06:00:00+00:00
154389	13511	en	Haig, Brian	The Capitol Game	-	FIC000000	-	-	-	Grand Central Publishing	8e1dd4c1-0d9e-4960-9181-47f333066d1f	-	calibre (0.7.7) [http://calibre-ebook.com]	2010-08-12T05:00:00+00:00
204708	13903	en	Brian Haig	Man in the Middle	-	-	-	-	-	Grand Central Publishing	9780446616676	-	calibre (0.7.9) [http://calibre-ebook.com]	2009-07-28T05:00:00+00:00
144895	10856	en	Brian Haig	The Kingmaker	-	-	-	-	-	New York : Warner Books, c2003.	9780446530552	-	calibre (0.7.9) [http://calibre-ebook.com]	2003-06-15T05:00:00+00:00
138255	8126	en	Michelle Moran	The Heretic Queen	-	Historical Fiction	-	-	-	Random House	9780307381750	-	calibre (0.7.15) [http://calibre-ebook.com]	2008-08-27T07:00:00+00:00
169431	8977	en	Michelle Moran	Nefertiti	-	Historical Fiction	-	-	-	Random House	9780307381743	-	calibre (0.7.15) [http://calibre-ebook.com]	2009-11-17T15:00:00+00:00
63470	7029	en	Gayle Forman	If I Stay	-	-	-	NONE	-	Penguin USA, Inc.	9781101046340	-	-	NONE
54194	7111	en	Chris Stewart	Three Ways to Capsize a Boat	-	-	-	Copyright © 2010 by Chris Stewart	-	Crown Publishing Group	978-0-307-59238-5	-	-	2010-01-01
379630	17177	en	Robert Jordan	The Gathering Storm	-	Rand al'Thor (Fictitious character)	-	-	-	Tor Books	9780765341532	-	calibre (0.7.24) [http://calibre-ebook.com]	2010-10-01T04:00:00+00:00
99672	10534	en	T. R. Reid	The Healing of America	-	-	-	NONE	-	Penguin USA, Inc.	9781101133460	-	-	NONE
140270	8772	en	Pam Jenoff	The Kommandant's Girl	-	-	PDF	Copyright © 2007 by Pam Jenoff	-	Harlequin	9781552549179	-	Pam Jenoff	2007
132760	12984	en	David Lodge	Deaf Sentence	-	-	-	NONE	-	Penguin USA, Inc.	9781101140567	-	-	NONE
71323	7177	en	Jan Hudson	The Maverick	-	-	-	Copyright © 2010 by Janece O. Hudson.	-	Harlequin	978-1-4268-5554-2	-	Jan Hudson	2010
108750	10010	en	Medeiros, Teresa	The Devil Wears Plaid	-	Romance - Historical	-	-	-	Simon and Schuster	9781439157886	-	calibre (0.7.17) [http://calibre-ebook.com]	2010-09-15T18:57:56.828000+00:00
77782	8620	en	David Leavitt	The Body of Jonah Boyd	-	-	-	-	-	Bloomsbury Publishing	CBUSCEBBP0003Y0B	-	-	2008-12-02
235451	11761	en	Charles Darwin	The Origin of Species	-	-	-	NONE	-	Penguin USA, Inc.	9781101126752	-	-	-
150520	10370	en	Lauren Oliver	Before I Fall	-	-	-	Copyright © 2010 by Lauren Oliver	-	HarperCollins	978-0-06-198749-6	-	Lauren Oliver	2010
96010	7435	en	Terry Pratchett	The Wee Free Men	-	Fantasy	-	-	-	HarperCollins	9780060012380	-	calibre (0.7.12) [http://calibre-ebook.com]	2004-05-12T04:00:00+00:00
101237	11448	en	Terry Pratchett, Stephen Briggs	The Wit And Wisdom Of Discworld	Text	-	URN:ISBN:978-1-40703-550-5	All rights reserved	-	Corgi	URN:ISBN:978-1-40703-550-5	276 pages	-	-
115786	8540	en	Terry Pratchett	Wintersmith	-	Fantasy	-	-	-	Transworld Publishers Limited	9780552562898	-	calibre (0.7.12) [http://calibre-ebook.com]	2010-09-15T04:00:00+00:00
76789	9443	en	Terry Pratchett	Strata	Text	-	URN:ISBN:978-1-40703-553-6	All rights reserved	-	Corgi	7d64a474-0903-47e3-8a64-a171d5bfe303	288 pages	-	-
59748	8351	en	Terry Pratchet	The Darkside Of The Sun	-	-	-	-	-	Corgi Books	1bef8944-8d5d-4967-a3c6-557dee8f32b9	-	-	-
136128	8956	en	Pratchett, Terry	I Shall Wear Midnight	-	-	-	-	-	RHCB Digital	99da57c9-93b2-410a-98ab-1dae058c9eee	-	calibre (0.7.16) [http://calibre-ebook.com]	2010-09-02T07:00:00+00:00
145017	11149	en	Lee Child	Nothing to Lose	-	Colorado	-	Copyright © 2008 by Lee Child	-	Delacorte Press	9780385340564	-	calibre (0.7.12) [http://calibre-ebook.com]	2008-06-03T15:47:45.227000+00:00
184309	10780	en	Lee Child	Jack Reacher 01 - Killing Floor	-	-	-	Copyright © 1997 by Lee Child.	-	Harlequin	3fd3dedb-3b66-45ff-b341-5a93caa84006	-	calibre (0.7.10) [http://calibre.kovidgoyal.net]	1997-07-29T04:00:00+00:00
116574	9882	en	Louise Wener	The Half Life of Stars	-	-	-	Copyright © 2006 by Louise Wener.	-	HarperCollins	978-0-06-190987-0	-	Louise Wener	2006
95571	5992	en	Anne Rice	The Claiming of Sleeping Beauty	-	-	-	NONE	-	Penguin USA, Inc.	9781440673924	-	-	NONE
159105	11210	en	Robert Conroy	Red Inferno	-	-	-	Copyright Â© 2010 by Robert Conroy	-	Random House Publishing Group	978-0-345-51962-7	-	-	2010
107967	8874	en	James King	Bill Warrington's Last Chance	-	-	-	Copyright © James King, 2010	-	Penguin USA, Inc.	9781101190302	-	-	2010-06-24
144119	17706	en	Stross, Charles	Wireless	-	-	-	-	-	Ace	9781101081563	-	calibre (0.7.19) [http://calibre-ebook.com]	2009-07-07T07:00:00+00:00
142501	9192	en	Debbie Macomber	The Manning Grooms	-	-	-	Copyright © 2008 by MIRA Books.	-	MIRA	978-1-4268-5086-8	-	Debbie Macomber	2008
199604	13459	en	W.E.B. Griffin	The Outlaws: a Presidential Agent novel	-	General	-	-	-	Putnam Adult	9780399156830	-	calibre (0.7.35) [http://calibre-ebook.com]	2010-12-28T06:00:00+00:00
71641	10432	en	Tom Bissell	Extra Lives	-	-	-	Copyright © 2010 by Thomas Carlisle Bissell	-	Knopf Doubleday Publishing Group	978-0-307-37928-3	-	-	2010-06-08
119537	9257	en	Kristina Riggle	The Life You've Imagined	-	-	-	-	-	HarperCollins	urn:uuid:553fa901-f799-c851-f26e-be01b49ef5a2	-	-	2010-06-18
110234	10503	en	Kristina Riggle	Real Life & Liars	-	-	-	Copyright © 2009 by Kristina Ringstrom	-	HarperCollins	978-0-06-188679-9	-	Kristina Riggle	2009
285691	17813	en	Peter F. Hamilton	The Evolutionary Void	-	-	-	-	-	Pan MacMillan	9781405088947	-	calibre (0.7.15) [http://calibre-ebook.com]	2010-08-15T04:00:00+00:00
179784	14021	en	Thomas E. Ricks	The Gamble	-	-	-	NONE	-	Penguin USA, Inc.	9781101192061	-	-	NONE
109612	11541	en	Joshua Corin	While Galileo Preys	-	-	-	Copyright © 2010 by Joshua Corin.	-	Harlequin	978-1-4268-6543-5	-	Joshua Corin	2010
103983	10301	en	Gayle Brandeis	Delta Girls	-	-	-	Copyright © 2010 by Gayle Brandeis	-	Random House Publishing Group	978-0-345-52179-8	-	-	2010
75143	11314	en	Daniel H. Pink	A Whole New Mind	-	-	-	-	-	Penguin Group, Inc.	CBUSCEPGI0256K0J	-	-	1999-12-31
207150	11201	en	W. E. B. Griffin	The Assassin	-	-	-	NONE	-	Penguin Group USA, Inc.	9781440635786	-	-	NONE
157367	12086	en	W. E. B. Griffin	The Fighting Agents	-	-	-	NONE	-	Penguin Group USA, Inc.	9781440636998	-	-	NONE
139376	10736	en	W. E. B. Griffin	The Secret Warriors	-	-	-	NONE	-	Penguin Group USA, Inc.	9780515124903	-	-	2010-03-01
125465	11943	en	W. E. B. Griffin	The Vigilantes	-	-	-	Copyright © 2010 by William E. Butterworth IV	-	Penguin USA, Inc.	9781101187944	-	-	2010-06-25
268325	15079	en	W. E. B. Griffin	Under Fire	-	-	-	NONE	-	Penguin Group USA, Inc.	9781440639036	-	-	NONE
308554	17997	en	W. E. B. Griffin	Special Ops	-	-	-	NONE	-	Penguin Group USA, Inc.	9781440635243	-	-	NONE
217161	12235	en	W. E. B. Griffin	Investigators	-	-	-	NONE	-	Penguin Group USA, Inc.	9781440632648	-	-	NONE
257062	11957	en	Storm Constantine	The Wraiths of Will and Pleasure	-	androgyny	-	-	-	Storm Constantine	2940000790878	-	Smashwords, Inc.	-
225381	16193	en	Nathaniel Philbrick	The Last Stand	-	-	-	Copyright © Nathaniel Philbrick, 2010	-	Penguin USA, Inc.	9781101190111	-	-	2010-04-13
253438	14132	en	Stieg Larsson	The Girl Who Kicked The Hornet’s Nest	-	-	-	Copyright © 2007 by Norstedts Agency	-	Random House	CBUSCERHI02POQ0U	-	-	2010-05-25
200046	13777	en	Stieg Larsson	The Girl with the Dragon Tattoo	-	-	-	Copyright © Stieg Larsson	-	Penguin Canada	9780143170099	-	-	-
221277	13596	en	Stieg Larsson	The Girl Who Played With Fire	-	-	-	Copyright © Stieg Larsson	-	Viking Canada	9780670069026	-	-	-
73882	9008	en	Bill O'Reilly	Pinheads and Patriots	-	-	-	Copyright © 2010 by Bill OReilly.	-	HarperCollins	978-0-06-201060-5	-	Bill O’Reilly	2010
35407	4205	en	David Benedictus	Return to the Hundred Acre Wood	-	-	-	NONE	-	Dutton Children's Books	9781101149492	-	-	2009-10-05 00:00:00-07:00
113327	8124	en	Heather Graham	Nightwalker	-	-	-	Copyright © 2009 by Heather Graham Pozzessere.	-	MIRA	978-1-4268-4759-2	-	Heather Graham	2009
15758	2801	en	Heather Graham	Ghost Memories	-	-	-	Copyright 2010 by Slush Pile Productions, LLC	-	MIRA	978-1-4268-6192-5	-	Heather Graham	2010
122363	9014	en	Heather Graham	Ghost Shadow	-	-	-	Copyright 2010 by Heather Graham Pozzessere.	-	MIRA	978-1-4268-5977-9	-	Heather Graham	2010
79183	10758	en	Sloane Crosley	How Did You Get This Number	-	-	-	Copyright © 2010 by Sloane Crosley	-	Penguin USA, Inc.	9781101188286	-	-	2010-04-29
153549	10471	en	Sophie Hannah	The Truth-Teller's Lie	-	-	-	Copyright © Sophie Hannah, 2007 All rights reserved	-	Penguin Group USA, Inc.	9781101460962	-	-	2010-08-03
131123	8253	en	Charles Todd	An Impartial Witness	-	-	-	Copyright © 2010 by Charles Todd.	-	HarperCollins	978-0-06-200883-1	-	Charles Todd	2010
132407	8330	en	Charles Todd	The Red Door	-	-	-	Copyright © 2010 by Charles Todd	-	HarperCollins	a3252fb2-6c46-4d09-99f8-455bded9e872	-	-	-
129491	8609	en	Charles Todd	A Duty to the Dead	-	-	-	Copyright © 2009 by Charles Todd.	-	HarperCollins	978-0-06-190550-6	-	Charles Todd	2009
97170	8171	en	Maureen Wood	The Ghost Chronicles	Text	-	-	All rights reserved.	-	Sourcebooks, Inc.	9781402247453	335 pages	-	2009
382837	15313	en	Robert Jordan	The Eye of the World	-	-	-	-	-	Macmillan	CBUSCEHOL02TE907	-	-	2000-01-01
386976	18028	en	Robert Jordan	Knife of Dreams	-	-	-	-	-	Tor Books	1c068668-80dd-4712-8300-05000514e2d3	-	calibre (0.7.24) [http://calibre-ebook.com]	2010-08-24T04:00:00+00:00
273042	14723	en	Robert Jordan	Wheel of Time [08]: The Path of Daggers	Text	-	-	Alle rechten voorbehouden	-	Macmillan	CBUSCEHOL02TTC0P	527 pages	-	2010-08-25 00:00:00-05:00
330447	14085	en	Robert Jordan	The Great Hunt	-	-	-	-	-	Macmillan	CBUSCEHOL02TEO0M	-	-	2000-01-01
76466	8315	en	Annie Jones	Mom Over Miami	-	-	-	Copyright © 2005 by Luanne Jones	-	Steeple Hill	978-1-4268-5421-7	-	Annie Jones	2005
89287	9375	en	Adam Rex	Fat Vampire	-	-	-	Copyright © 2010 by Adam Rex	-	HarperCollins	978-0-06-200566-3	-	Adam Rex	2010
158844	14505	en	Ayn Rand	The Voice of Reason	-	-	-	NONE	-	Penguin USA, Inc.	9781101137260	-	-	-
210099	12665	en	Mackenzie Ford	The Clouds Beneath the Sun	-	-	-	Copyright © 2009 by Mackenzie Ford	-	Knopf Doubleday Publishing Group	978-0-385-53362-1	-	-	2009-01-01
201728	15986	en	Fernando Morais	Paulo Coelho: A Warrior's Life	-	-	-	Copyright © 2009 by Fernando Morais.	-	HarperCollins	978-0-06-195970-7	-	Fernando Morais	2009
37793	4966	en	John Steinbeck	The Pearl	Text	-	-	All rights reserved	-	Penguin Group UK	0141185120	-	-	-
108596	11549	en	Christopher Fowler	White Corridor	-	Fiction	-	Christopher Fowler	-	Random House Publishing Group	9780553903768	ePub	-	2008-11-22
155552	14943	en	Christopher Fowler	The Water Room	-	-	-	-	-	Random House Publishing Group	9780553902426	ePub	-	2006-03-28
35176	5292	en	Christopher Fowler	Breathe	-	terror	-	Copyright 2010 Andrews UK Limited under exclusive license from Telos Publishing Ltd	-	Andrews UK Limited	9781845838126	-	-	2010-01-01
64158	8294	en	Josh Lieb	I am a Genius of Unspeakable Evil and I Want to be Your Class	-	-	-	NONE	-	Penguin USA, Inc.	9781101150931	-	-	NONE
99590	7347	en	Mignon F. Ballard	Shadow of an Angle	-	-	-	-	-	St. Martins's Minotaur	0312704720	text/x-oeb1-document	-	-
96381	9080	en	Michael Van Rooy	An Ordinary Decent Criminal	-	Fiction	-	-	-	St. Martin's Press	9780312606282	-	calibre (0.7.10) [http://calibre-ebook.com]	2010-08-15T04:00:00+00:00
156353	10049	en	Terry McMillan	Getting to Happy	-	-	-	Copyright © Terry McMillan, 2010 All rights reserved	-	Penguin Group USA, Inc.	9781101442944	-	-	2010-06-28
78656	7954	en	Jaspreet Singh	Chef	-	Hewer Text UK Ltd
http://www.hewertext.com	-	-	-	Bloomsbury Publishing	http://www.helpandmanual.com/	-	-	2010-01-28
91013	9626	en	Cleo Coyle	Decaffeinated Corpse	-	Mystery And Suspense Fiction	-	-	-	Berkley	9780425216385	-	calibre (0.7.10) [http://calibre-ebook.com]	2007-07-03T03:37:59.442000+00:00
127311	12308	en	Cleo Coyle	Roast Mortem	-	Detective	-	-	-	Penguin Group USA	9780425234594	-	calibre (0.7.15) [http://calibre-ebook.com]	2010-08-15T07:00:00+00:00
126447	12021	en	Cleo Coyle	Holiday Grind	-	Fiction	-	-	-	Berkley Hardcover	9780425230053	-	calibre (0.7.10) [http://calibre-ebook.com]	2010-08-15T03:38:10.223000+00:00
87062	9371	en	Cleo Coyle	Murder Most Frothy	-	Mystery And Suspense Fiction	-	-	-	Berkley	9780425211137	-	calibre (0.7.10) [http://calibre-ebook.com]	2006-08-01T03:38:17.989000+00:00
93466	10345	en	Cleo Coyle	Through the Grinder	-	General	-	-	-	Prime Crime	9780425197141	-	calibre (0.7.10) [http://calibre-ebook.com]	2004-10-04T03:38:22.317000+00:00
124528	11739	en	Cleo Coyle	Espresso Shot	-	General	-	-	-	New York : Berkley Prime Crime, 2008.	9780425221778	-	calibre (0.7.10) [http://calibre-ebook.com]	2008-09-30T03:38:03.348000+00:00
89803	10347	en	Cleo Coyle	Latte Trouble	-	General	-	-	-	New York : Berkley, 2005.	9780425204450	-	calibre (0.7.10) [http://calibre-ebook.com]	2005-08-02T03:38:13.879000+00:00
109832	10585	en	Cleo Coyle	French Pressed	-	Fiction	-	-	-	Wheeler Publishing	9781597227803	-	calibre (0.7.10) [http://calibre-ebook.com]	2008-04-01T03:38:06.629000+00:00
71581	9136	en	Dana Milbank	Tears of a Clown	-	-	-	Copyright © 2010 by Dana Milbank	-	Knopf Doubleday Publishing Group	978-0-385-53389-8	-	-	2010-10-05
13921	4153	en	Allen Ginsberg	Reality Sandwiches	-	-	-	-	-	Thomas C. Breuer	f60d8694-9a62-4a81-9950-15b861c36533	-	calibre (0.7.17) [http://calibre-ebook.com]	2009-08-17T05:00:00+00:00
