167382	3018	zh-TW	丹尼斯‧勒翰	雨的祈禱	-	-	-	-	-	-	www.haodoo.net	-	-	-
67711	1930	zh-TW	倪匡	狐變	-	-	-	-	-	-	www.haodoo.net	-	-	-
144332	2921	zh-TW	雪薇•史蒂文斯	失蹤之後	-	-	-	-	-	-	www.haodoo.net	-	-	-
210734	2949	zh-TW	希區考克	希區考克懸念故事集．下	-	-	-	-	-	-	www.haodoo.net	-	-	-
115015	2826	zh-TW	松本清張	詐婚	-	-	-	-	-	-	www.haodoo.net	-	-	-
49321	1950	zh-TW	赤川次郎	三色貓撒旦詩篇	-	-	-	-	-	-	www.haodoo.net	-	-	-
55456	1966	zh-TW	赤川次郎	小偷多多不勝捉	-	-	-	-	-	-	www.haodoo.net	-	-	-
108996	2412	zh-TW	東川篤哉	放學後再推理	-	-	-	-	-	-	www.haodoo.net	-	-	-
91210	2173	zh-TW	湊佳苗	夜行觀覽車	-	-	-	-	-	-	www.haodoo.net	-	-	-
53220	1896	zh-TW	赤川次郎	逃婚的新娘	-	-	-	-	-	-	www.haodoo.net	-	-	-
53500	2065	zh-TW	赤川次郎	三色貓畢業論文	-	-	-	-	-	-	www.haodoo.net	-	-	-
81078	2335	zh-TW	赤川次郎	三色貓恐怖館	-	-	-	-	-	-	www.haodoo.net	-	-	-
249431	3090	zh-TW	傑佛瑞．迪佛	妖術師	-	-	-	-	-	-	www.haodoo.net	-	-	-
108143	2387	zh-TW	東川篤哉	不學無術的偵探學園	-	-	-	-	-	-	www.haodoo.net	-	-	-
144309	3007	zh-TW	連城三紀彥	花葬	-	-	-	-	-	-	www.haodoo.net	-	-	-
91437	2166	zh-TW	松本清張	時間的習俗	-	-	-	-	-	-	www.haodoo.net	-	-	-
121409	2647	zh-TW	威爾．拉凡德	失控的邏輯課	-	-	-	-	-	-	www.haodoo.net	-	-	-
118868	2305	zh-TW	東野圭吾	平行世界的愛情故事	-	-	-	-	-	-	www.haodoo.net	-	-	-
116530	2676	zh-TW	宮部美幸	獵捕史奈克	-	-	-	-	-	-	www.haodoo.net	-	-	-
104556	2433	zh-TW	范達因	綁架殺人事件	-	-	-	-	-	-	www.haodoo.net	-	-	-
62589	2077	zh-TW	柯南．道爾	失去的世界	-	-	-	-	-	-	www.haodoo.net	-	-	-
395503	3432	zh-TW	宮部美幸	勇者物語	-	-	-	-	-	-	www.haodoo.net	-	-	-
38076	1957	zh-TW	赤川次郎	三色貓大改裝	-	-	-	-	-	-	www.haodoo.net	-	-	-
94763	2077	zh-TW	賈德諾	梅森探案集10．夢遊殺人案	-	-	-	-	-	-	www.haodoo.net	-	-	-
61815	2251	zh-TW	赤川次郎	杜鵑窩圓舞曲	-	-	-	-	-	-	www.haodoo.net	-	-	-
94774	2123	zh-TW	賈德諾	梅森探案集1．逃亡護士	-	-	-	-	-	-	www.haodoo.net	-	-	-
153872	3062	zh-TW	妮基．法蘭齊	重返人間	-	-	-	-	-	-	www.haodoo.net	-	-	-
51271	2027	zh-TW	赤川次郎	越獄狙擊	-	-	-	-	-	-	www.haodoo.net	-	-	-
72804	2340	zh-TW	赤川次郎	三色貓私奔	-	-	-	-	-	-	www.haodoo.net	-	-	-
78777	3017	zh-TW	夏元瑜	昇天記	-	-	-	-	-	-	www.haodoo.net	-	-	-
119958	2489	zh-TW	莫理士．盧布朗	金三角	-	-	-	-	-	-	www.haodoo.net	-	-	-
135612	2488	zh-TW	東野圭吾	學生街殺人	-	-	-	-	-	-	www.haodoo.net	-	-	-
108022	2586	zh-TW	阿加莎．克里斯蒂	十三個難題	-	-	-	-	-	-	www.haodoo.net	-	-	-
53626	2088	zh-TW	赤川次郎	三色貓歌劇場	-	-	-	-	-	-	www.haodoo.net	-	-	-
140278	2401	zh-TW	松本清張	黃色風土	-	-	-	-	-	-	www.haodoo.net	-	-	-
76598	2307	zh-TW	東野圭吾	名偵探的枷鎖	-	-	-	-	-	-	www.haodoo.net	-	-	-
92499	2506	zh-TW	阿嘉莎．克莉絲蒂	白馬酒館	-	-	-	-	-	-	www.haodoo.net	-	-	-
